[2026-03-18 13:47:47 Local] [192.168.197.135:56704] [UDP] QNAME: blobstore.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:10892] [UDP] QNAME: saml.me-south-1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:25973] [UDP] QNAME: euw.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:33632] [UDP] QNAME: steps.adm.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:26074] [UDP] QNAME: wrh.appstore.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:17186] [UDP] QNAME: cas.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:48200] [UDP] QNAME: stg-ap.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:34893] [UDP] QNAME: smartlist.opinion.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:42296] [UDP] QNAME: rb.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:40552] [UDP] QNAME: preprod-ap.san2.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:21278] [UDP] QNAME: pre-prod.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:32380] [UDP] QNAME: apjc.selfemployed.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:32458] [UDP] QNAME: aries-prodreplica.eip.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:53706] [UDP] QNAME: hed.dds.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:17281] [UDP] QNAME: park.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:44734] [UDP] QNAME: em3.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:48849] [UDP] QNAME: dw.www-stage1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:58934] [UDP] QNAME: dev2-www.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:54256] [UDP] QNAME: pd.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:55400] [UDP] QNAME: foundation.ram-preprod.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11886] [UDP] QNAME: fta.drtest.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:15889] [UDP] QNAME: assets2.job.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:33589] [UDP] QNAME: memberapps-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:8278] [UDP] QNAME: traffic.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:10042] [UDP] QNAME: perf1.mobile-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:10350] [UDP] QNAME: test0.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:65460] [UDP] QNAME: legal.fusionaws.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:23386] [UDP] QNAME: gatepass.paymentscmd.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:34588] [UDP] QNAME: marriott.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:1511] [UDP] QNAME: ky.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:1568] [UDP] QNAME: c1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:45221] [UDP] QNAME: di.point.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:7914] [UDP] QNAME: scp.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:19521] [UDP] QNAME: zoom.webcache.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:62239] [UDP] QNAME: cx.guestconfiguration.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:59187] [UDP] QNAME: app-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:35624] [UDP] QNAME: eu-south-1.selfservice.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:42879] [UDP] QNAME: ist.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:42710] [UDP] QNAME: init.fspcs.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:49631] [UDP] QNAME: shop-stage.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:43291] [UDP] QNAME: guide.af-south-1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:46442] [UDP] QNAME: rmc.sam.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:57738] [UDP] QNAME: ccv2.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:24173] [UDP] QNAME: mg.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:56356] [UDP] QNAME: sitemaps.video-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:1473] [UDP] QNAME: tabletop.compat.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:60943] [UDP] QNAME: hc.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:31487] [UDP] QNAME: castapp.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:8505] [UDP] QNAME: wcp.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:43042] [UDP] QNAME: contacts.english.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:41359] [UDP] QNAME: facebook.la1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:61721] [UDP] QNAME: accept.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:18703] [UDP] QNAME: md-staging.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:41504] [UDP] QNAME: controller.www-dr.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:48631] [UDP] QNAME: ebiz.locations.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:37356] [UDP] QNAME: fordtechservice.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11069] [UDP] QNAME: ocp.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:47656] [UDP] QNAME: itservices.bitcoin.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:39367] [UDP] QNAME: ose-intdev2.bs.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:49547] [UDP] QNAME: jp-tok.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:42025] [UDP] QNAME: edit-preview.southcentralus.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:37433] [UDP] QNAME: na134.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:48701] [UDP] QNAME: lam.expert.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:28958] [UDP] QNAME: cs125.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:21987] [UDP] QNAME: walmart.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:6465] [UDP] QNAME: new-stg.pdf.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:36287] [UDP] QNAME: read.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:25682] [UDP] QNAME: eacms.banusy.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:12999] [UDP] QNAME: ww3.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:38522] [UDP] QNAME: disneycruise.insider.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:18384] [UDP] QNAME: onlineforms.pickup.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:34558] [UDP] QNAME: cams.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:3123] [UDP] QNAME: newsletters.wellness.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:20806] [UDP] QNAME: mi-ramdev001.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:39032] [UDP] QNAME: web01.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:28403] [UDP] QNAME: ethan.custom.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:41302] [UDP] QNAME: offer.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:31906] [UDP] QNAME: r2.ca3.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:30300] [UDP] QNAME: hb.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:45765] [UDP] QNAME: sme.jalvacations.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11213] [UDP] QNAME: preview-www.playpen.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:46477] [UDP] QNAME: cntel.mx1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:2334] [UDP] QNAME: us6.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:37341] [UDP] QNAME: owncloud.bc.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:7747] [UDP] QNAME: images-aka.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:44168] [UDP] QNAME: workflow.image1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:8711] [UDP] QNAME: commerce-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:51263] [UDP] QNAME: rudc.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:28493] [UDP] QNAME: xconnect.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:61520] [UDP] QNAME: transactions.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:64992] [UDP] QNAME: 3scale.ocistatus.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:33148] [UDP] QNAME: creative.openapi.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:31946] [UDP] QNAME: apitest.qlstg.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:58769] [UDP] QNAME: fallback.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:58678] [UDP] QNAME: or.engager.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:14273] [UDP] QNAME: myclub.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:24463] [UDP] QNAME: sensing.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:64724] [UDP] QNAME: ccp-asset-app.ccp-asset-product.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:1523] [UDP] QNAME: pop3.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:20957] [UDP] QNAME: sentry.ha45node4.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:37840] [UDP] QNAME: major-dev-www.freemium.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:39505] [UDP] QNAME: md-development.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:26457] [UDP] QNAME: profiles.sonarqube.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:30118] [UDP] QNAME: gps.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:55589] [UDP] QNAME: mag.usff.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:52606] [UDP] QNAME: m2umobile.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:48592] [UDP] QNAME: t4.api-stg.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:43435] [UDP] QNAME: contentplatform.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:12645] [UDP] QNAME: brands.catalogue.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:54630] [UDP] QNAME: cyber.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:40730] [UDP] QNAME: digital-showroom-gateway.mini.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:12656] [UDP] QNAME: brfol.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11845] [UDP] QNAME: stage-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:48888] [UDP] QNAME: tsq.uwww.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:12345] [UDP] QNAME: discovery.japaneast.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:13877] [UDP] QNAME: pgt01.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:53997] [UDP] QNAME: ext-test.campaigns.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:52072] [UDP] QNAME: tst-www.int-trial.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:46162] [UDP] QNAME: partnerportal.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:41229] [UDP] QNAME: wl.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:43879] [UDP] QNAME: stagelogin.tgp.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11981] [UDP] QNAME: app2.sto.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:18238] [UDP] QNAME: ca1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:13334] [UDP] QNAME: stage-spsui.test-spsui.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:55153] [UDP] QNAME: WWW.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:9918] [UDP] QNAME: orchestration.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:5112] [UDP] QNAME: bat-payments.engine.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:41057] [UDP] QNAME: ut.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:32372] [UDP] QNAME: uat3-aka.zabbix.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:37015] [UDP] QNAME: topics.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:31901] [UDP] QNAME: a2986-prod.las.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:65122] [UDP] QNAME: ag.advertise.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:1131] [UDP] QNAME: uat2-aka.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11606] [UDP] QNAME: static07.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:3802] [UDP] QNAME: static06.static08.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:5648] [UDP] QNAME: apiv2.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:31090] [UDP] QNAME: ras.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:64038] [UDP] QNAME: stg-cdn.vcs.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:22452] [UDP] QNAME: servicios.xmpp-upload.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:11837] [UDP] QNAME: dcc.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:22374] [UDP] QNAME: commercialportal.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:43617] [UDP] QNAME: prod-www.tv-api.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:22862] [UDP] QNAME: package.lifestyle.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:37963] [UDP] QNAME: celebrity.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:44313] [UDP] QNAME: comm.iview.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:32582] [UDP] QNAME: bde.mt1.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:34674] [UDP] QNAME: t7.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:3162] [UDP] QNAME: t6.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:35577] [UDP] QNAME: oneweb.tracker.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:41326] [UDP] QNAME: ids.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:46082] [UDP] QNAME: tn.asynccommgo.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:42508] [UDP] QNAME: assets3.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:31094] [UDP] QNAME: usgov.ap5.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:50778] [UDP] QNAME: san1.qa-static.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:30726] [UDP] QNAME: uatwww.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:53211] [UDP] QNAME: ccui.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:23940] [UDP] QNAME: api-manager.docker.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:14763] [UDP] QNAME: rz.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:35399] [UDP] QNAME: theworldgame.fisheries.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:57515] [UDP] QNAME: ccc.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-03-18 13:47:47 Local] [192.168.197.135:42660] [UDP] QNAME: clientportal.whatsnew.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
